age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y,contactado_previamente,rango_edad
30,technician,married,professional.course,no,no,yes,cellular,agosto,miércoles,1.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Jóvenes (<30)
51,admin,married,university.degree,unknown,yes,no,cellular,agosto,miércoles,1.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Maduros (45-60)
32,admin,married,university.degree,no,yes,no,cellular,agosto,miércoles,1.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,1,0,Adultos (30-45)
51,admin,married,university.degree,unknown,unknown,unknown,cellular,agosto,miércoles,1.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Maduros (45-60)
33,admin,single,university.degree,no,no,no,cellular,agosto,miércoles,1.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Adultos (30-45)
34,admin,single,university.degree,unknown,no,no,telephone,agosto,miércoles,2.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Adultos (30-45)
31,technician,single,high.school,no,no,no,cellular,agosto,miércoles,1.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Adultos (30-45)
45,blue-collar,married,high.school,unknown,yes,no,cellular,agosto,miércoles,1.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,1,0,Adultos (30-45)
59,retired,married,university.degree,no,no,yes,cellular,agosto,miércoles,1.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Maduros (45-60)
38,management,married,university.degree,no,no,no,cellular,agosto,miércoles,1.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Adultos (30-45)
32,admin,single,university.degree,no,no,no,cellular,agosto,miércoles,1.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,1,0,Adultos (30-45)
38,management,married,university.degree,no,no,no,cellular,agosto,miércoles,1.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Adultos (30-45)
33,technician,married,high.school,no,no,no,cellular,agosto,miércoles,1.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,1,0,Adultos (30-45)
43,admin,married,university.degree,no,no,no,telephone,agosto,miércoles,6.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,1,0,Adultos (30-45)
47,services,married,high.school,unknown,yes,no,cellular,agosto,miércoles,4.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Maduros (45-60)
31,services,single,university.degree,unknown,yes,no,cellular,agosto,miércoles,3.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Adultos (30-45)
58,admin,married,university.degree,no,yes,no,cellular,agosto,miércoles,1.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Maduros (45-60)
58,admin,married,university.degree,no,no,no,cellular,agosto,miércoles,1.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Maduros (45-60)
32,technician,single,university.degree,no,yes,yes,cellular,agosto,miércoles,2.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Adultos (30-45)
35,technician,married,university.degree,no,yes,no,cellular,agosto,miércoles,1.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,1,0,Adultos (30-45)
51,admin,single,university.degree,no,no,no,telephone,agosto,miércoles,2.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Maduros (45-60)
52,admin,married,high.school,no,no,no,cellular,agosto,miércoles,1.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Maduros (45-60)
44,technician,divorced,professional.course,no,no,no,cellular,agosto,miércoles,2.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Adultos (30-45)
38,management,married,university.degree,unknown,no,yes,cellular,agosto,miércoles,1.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Adultos (30-45)
46,blue-collar,married,basic,no,no,no,cellular,agosto,miércoles,1.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Maduros (45-60)
36,admin,single,university.degree,no,no,no,cellular,agosto,miércoles,1.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Adultos (30-45)
56,admin,married,university.degree,unknown,yes,yes,cellular,agosto,miércoles,1.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Maduros (45-60)
39,technician,married,professional.course,no,yes,yes,cellular,agosto,miércoles,1.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Adultos (30-45)
40,management,married,high.school,no,no,yes,cellular,agosto,miércoles,2.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Adultos (30-45)
34,admin,divorced,university.degree,no,no,no,cellular,agosto,miércoles,1.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Adultos (30-45)
39,technician,married,professional.course,no,no,no,cellular,agosto,miércoles,1.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Adultos (30-45)
54,services,married,basic,no,no,no,cellular,agosto,miércoles,1.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Maduros (45-60)
57,admin,single,university.degree,unknown,yes,yes,cellular,agosto,miércoles,1.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Maduros (45-60)
33,admin,single,university.degree,unknown,yes,yes,cellular,agosto,miércoles,1.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Adultos (30-45)
54,services,married,basic,no,yes,yes,cellular,agosto,miércoles,1.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Maduros (45-60)
57,admin,single,university.degree,unknown,yes,yes,cellular,agosto,miércoles,1.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Maduros (45-60)
57,admin,single,university.degree,unknown,yes,no,cellular,agosto,miércoles,1.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Maduros (45-60)
57,admin,single,university.degree,unknown,no,no,cellular,agosto,miércoles,1.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Maduros (45-60)
55,entrepreneur,divorced,high.school,unknown,no,no,cellular,agosto,miércoles,1.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Maduros (45-60)
32,technician,married,university.degree,no,yes,yes,cellular,agosto,miércoles,1.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Adultos (30-45)
29,technician,single,professional.course,no,yes,yes,cellular,agosto,miércoles,3.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Jóvenes (<30)
40,technician,married,professional.course,unknown,yes,yes,cellular,agosto,miércoles,1.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Adultos (30-45)
46,admin,married,university.degree,no,yes,no,cellular,agosto,miércoles,1.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Maduros (45-60)
42,admin,married,university.degree,no,yes,no,cellular,agosto,miércoles,1.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Adultos (30-45)
33,admin,single,university.degree,no,yes,yes,cellular,agosto,miércoles,2.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Adultos (30-45)
57,admin,married,university.degree,unknown,no,no,cellular,agosto,miércoles,4.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,1,0,Maduros (45-60)
42,admin,married,university.degree,no,yes,no,cellular,agosto,miércoles,1.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Adultos (30-45)
34,admin,divorced,university.degree,no,no,no,cellular,agosto,miércoles,1.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Adultos (30-45)
34,admin,divorced,university.degree,no,yes,yes,cellular,agosto,miércoles,1.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Adultos (30-45)
42,unemployed,married,university.degree,unknown,no,yes,cellular,agosto,miércoles,1.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Adultos (30-45)
58,admin,married,university.degree,no,no,no,cellular,agosto,miércoles,2.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Maduros (45-60)
48,unemployed,married,basic,unknown,yes,no,cellular,agosto,miércoles,1.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Maduros (45-60)
30,technician,married,university.degree,unknown,no,yes,cellular,agosto,miércoles,1.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Jóvenes (<30)
42,admin,married,university.degree,no,no,no,cellular,agosto,miércoles,1.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Adultos (30-45)
44,admin,married,university.degree,unknown,no,yes,cellular,agosto,miércoles,1.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Adultos (30-45)
48,management,married,university.degree,unknown,no,no,cellular,agosto,miércoles,1.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Maduros (45-60)
36,admin,divorced,university.degree,unknown,yes,yes,cellular,agosto,miércoles,1.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Adultos (30-45)
54,admin,single,university.degree,no,yes,no,cellular,agosto,miércoles,6.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Maduros (45-60)
41,admin,married,university.degree,no,yes,no,cellular,agosto,miércoles,1.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Adultos (30-45)
31,admin,married,high.school,no,yes,no,cellular,agosto,miércoles,1.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Adultos (30-45)
31,admin,married,high.school,no,yes,no,cellular,agosto,miércoles,1.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Adultos (30-45)
41,admin,married,university.degree,no,yes,no,cellular,agosto,miércoles,1.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Adultos (30-45)
33,technician,single,university.degree,unknown,unknown,unknown,cellular,agosto,miércoles,1.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Adultos (30-45)
45,self-employed,married,basic,no,yes,no,cellular,agosto,miércoles,1.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Adultos (30-45)
31,admin,single,university.degree,no,yes,no,cellular,agosto,miércoles,1.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Adultos (30-45)
40,technician,married,professional.course,unknown,yes,no,cellular,agosto,miércoles,1.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Adultos (30-45)
35,technician,single,professional.course,no,yes,no,cellular,agosto,miércoles,1.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Adultos (30-45)
32,technician,married,professional.course,no,yes,no,cellular,agosto,miércoles,1.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Adultos (30-45)
29,technician,married,university.degree,no,no,no,cellular,agosto,miércoles,1.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Jóvenes (<30)
29,technician,married,university.degree,no,no,yes,cellular,agosto,miércoles,1.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Jóvenes (<30)
55,technician,married,university.degree,unknown,no,no,cellular,agosto,miércoles,1.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Maduros (45-60)
45,technician,married,professional.course,no,no,no,cellular,agosto,miércoles,1.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Adultos (30-45)
57,admin,single,university.degree,unknown,yes,no,cellular,agosto,miércoles,2.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Maduros (45-60)
52,blue-collar,married,basic,no,no,no,cellular,agosto,miércoles,2.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Maduros (45-60)
54,blue-collar,married,basic,unknown,yes,no,cellular,agosto,miércoles,1.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Maduros (45-60)
54,blue-collar,married,basic,unknown,yes,no,cellular,agosto,miércoles,1.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Maduros (45-60)
31,technician,married,professional.course,no,yes,no,cellular,agosto,miércoles,2.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Adultos (30-45)
34,admin,single,university.degree,no,yes,no,cellular,agosto,miércoles,1.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Adultos (30-45)
54,blue-collar,married,basic,unknown,yes,no,cellular,agosto,miércoles,1.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Maduros (45-60)
34,admin,single,university.degree,no,yes,no,cellular,agosto,miércoles,1.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Adultos (30-45)
31,admin,single,university.degree,no,yes,no,cellular,agosto,miércoles,1.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Adultos (30-45)
45,blue-collar,married,basic,no,no,no,cellular,agosto,miércoles,1.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Adultos (30-45)
54,blue-collar,married,basic,unknown,unknown,unknown,cellular,agosto,miércoles,1.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Maduros (45-60)
29,technician,married,university.degree,no,no,no,cellular,agosto,miércoles,1.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Jóvenes (<30)
57,admin,married,university.degree,no,no,no,cellular,agosto,miércoles,6.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Maduros (45-60)
54,blue-collar,married,basic,unknown,yes,no,cellular,agosto,miércoles,1.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Maduros (45-60)
50,admin,married,university.degree,no,yes,no,cellular,agosto,miércoles,5.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,1,0,Maduros (45-60)
39,admin,divorced,university.degree,no,yes,no,cellular,agosto,miércoles,3.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Adultos (30-45)
33,technician,single,university.degree,no,yes,no,telephone,agosto,miércoles,1.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,1,0,Adultos (30-45)
40,management,married,high.school,no,no,yes,cellular,agosto,miércoles,1.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Adultos (30-45)
40,management,married,high.school,no,yes,no,cellular,agosto,miércoles,1.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Adultos (30-45)
39,management,married,high.school,no,no,no,cellular,agosto,miércoles,1.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Adultos (30-45)
39,admin,single,university.degree,no,yes,no,cellular,agosto,miércoles,5.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Adultos (30-45)
30,technician,married,high.school,no,yes,no,cellular,agosto,miércoles,1.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Jóvenes (<30)
52,admin,married,university.degree,unknown,yes,no,cellular,agosto,miércoles,1.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Maduros (45-60)
59,blue-collar,married,basic,unknown,yes,no,cellular,agosto,miércoles,2.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Maduros (45-60)
44,admin,married,university.degree,unknown,yes,no,cellular,agosto,miércoles,2.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,1,0,Adultos (30-45)
34,technician,single,university.degree,no,no,no,cellular,agosto,miércoles,1.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Adultos (30-45)
46,blue-collar,married,basic,unknown,no,no,cellular,agosto,miércoles,1.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Maduros (45-60)
31,technician,married,professional.course,no,yes,no,cellular,agosto,miércoles,1.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Adultos (30-45)
34,admin,married,university.degree,no,no,no,cellular,agosto,miércoles,1.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Adultos (30-45)
34,admin,married,university.degree,no,yes,no,cellular,agosto,miércoles,1.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Adultos (30-45)
30,admin,married,high.school,unknown,yes,no,cellular,agosto,miércoles,2.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Jóvenes (<30)
57,admin,single,university.degree,unknown,yes,no,cellular,agosto,miércoles,4.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,1,0,Maduros (45-60)
39,technician,married,professional.course,no,yes,yes,cellular,agosto,miércoles,6.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,1,0,Adultos (30-45)
58,retired,married,basic,no,no,no,cellular,agosto,miércoles,4.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Maduros (45-60)
52,technician,married,professional.course,no,yes,yes,cellular,agosto,miércoles,3.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Maduros (45-60)
33,admin,single,university.degree,no,yes,no,cellular,agosto,miércoles,2.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Adultos (30-45)
32,management,married,university.degree,no,yes,no,cellular,agosto,miércoles,3.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Adultos (30-45)
56,admin,married,university.degree,unknown,yes,no,cellular,agosto,miércoles,2.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Maduros (45-60)
53,admin,married,university.degree,no,yes,no,cellular,agosto,miércoles,2.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Maduros (45-60)
54,services,married,basic,no,yes,yes,cellular,agosto,miércoles,2.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Maduros (45-60)
60,retired,married,basic,unknown,no,no,cellular,agosto,miércoles,3.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,1,0,Maduros (45-60)
32,admin,single,university.degree,unknown,yes,no,cellular,agosto,miércoles,2.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Adultos (30-45)
50,services,married,high.school,no,yes,no,cellular,agosto,miércoles,2.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,1,0,Maduros (45-60)
55,technician,married,university.degree,unknown,yes,no,cellular,agosto,miércoles,2.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Maduros (45-60)
34,admin,divorced,university.degree,no,yes,no,cellular,agosto,miércoles,2.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Adultos (30-45)
35,technician,single,professional.course,no,yes,no,cellular,agosto,miércoles,2.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Adultos (30-45)
31,technician,married,professional.course,no,no,no,cellular,agosto,miércoles,1.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Adultos (30-45)
58,admin,married,university.degree,no,yes,no,cellular,agosto,miércoles,2.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Maduros (45-60)
31,technician,married,university.degree,no,yes,yes,cellular,agosto,miércoles,2.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Adultos (30-45)
31,technician,married,university.degree,no,yes,no,cellular,agosto,miércoles,2.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Adultos (30-45)
44,management,married,basic,no,yes,no,cellular,agosto,miércoles,1.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Adultos (30-45)
46,admin,married,high.school,no,no,yes,cellular,agosto,miércoles,2.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,1,0,Maduros (45-60)
32,technician,married,university.degree,no,yes,yes,cellular,agosto,miércoles,3.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Adultos (30-45)
48,admin,married,high.school,no,yes,no,cellular,agosto,miércoles,2.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Maduros (45-60)
57,blue-collar,married,basic,unknown,no,no,cellular,agosto,miércoles,1.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Maduros (45-60)
57,blue-collar,married,basic,unknown,yes,no,cellular,agosto,miércoles,1.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Maduros (45-60)
57,blue-collar,married,basic,unknown,yes,no,cellular,agosto,miércoles,1.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Maduros (45-60)
34,entrepreneur,married,university.degree,no,yes,no,cellular,agosto,miércoles,1.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Adultos (30-45)
34,entrepreneur,married,university.degree,no,no,no,cellular,agosto,miércoles,1.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Adultos (30-45)
40,management,married,high.school,no,no,no,cellular,agosto,miércoles,2.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,1,0,Adultos (30-45)
34,entrepreneur,married,university.degree,no,yes,yes,cellular,agosto,miércoles,1.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Adultos (30-45)
44,blue-collar,married,basic,unknown,yes,yes,cellular,agosto,miércoles,1.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Adultos (30-45)
46,unemployed,married,basic,unknown,no,no,cellular,agosto,miércoles,2.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Maduros (45-60)
33,self-employed,single,university.degree,no,no,no,telephone,agosto,miércoles,4.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Adultos (30-45)
44,blue-collar,married,basic,no,no,no,cellular,agosto,miércoles,6.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Adultos (30-45)
34,admin,single,university.degree,no,yes,no,cellular,agosto,miércoles,1.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,1,0,Adultos (30-45)
52,admin,divorced,university.degree,no,no,no,cellular,agosto,miércoles,2.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Maduros (45-60)
47,admin,married,professional.course,no,yes,no,cellular,agosto,miércoles,2.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Maduros (45-60)
37,technician,married,professional.course,no,yes,yes,cellular,agosto,miércoles,5.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Adultos (30-45)
34,unknown,married,basic,no,yes,no,cellular,agosto,miércoles,1.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Adultos (30-45)
29,technician,unknown,high.school,no,yes,no,cellular,agosto,miércoles,3.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Jóvenes (<30)
31,technician,single,high.school,unknown,no,no,cellular,agosto,miércoles,5.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Adultos (30-45)
46,management,married,university.degree,no,no,no,cellular,agosto,miércoles,1.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Maduros (45-60)
52,housemaid,married,basic,unknown,no,no,cellular,agosto,miércoles,6.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Maduros (45-60)
44,blue-collar,married,basic,no,no,no,cellular,agosto,miércoles,1.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Adultos (30-45)
32,management,married,university.degree,no,yes,no,cellular,agosto,miércoles,1.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Adultos (30-45)
41,housemaid,single,university.degree,no,yes,no,cellular,agosto,miércoles,1.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Adultos (30-45)
57,technician,divorced,university.degree,no,yes,no,cellular,agosto,miércoles,1.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Maduros (45-60)
33,technician,married,university.degree,no,yes,no,cellular,agosto,miércoles,1.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Adultos (30-45)
51,management,married,high.school,unknown,no,no,cellular,agosto,miércoles,1.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Maduros (45-60)
49,blue-collar,married,basic,unknown,no,yes,cellular,agosto,miércoles,4.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Maduros (45-60)
34,entrepreneur,married,professional.course,no,no,no,cellular,agosto,miércoles,1.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Adultos (30-45)
54,management,married,university.degree,no,no,yes,cellular,agosto,miércoles,1.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,1,0,Maduros (45-60)
48,admin,married,university.degree,unknown,yes,yes,cellular,agosto,miércoles,1.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Maduros (45-60)
59,self-employed,married,basic,no,yes,no,cellular,agosto,miércoles,3.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Maduros (45-60)
35,technician,single,professional.course,no,yes,no,cellular,agosto,miércoles,5.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Adultos (30-45)
36,admin,unknown,university.degree,no,no,no,cellular,agosto,miércoles,1.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Adultos (30-45)
37,technician,single,professional.course,no,yes,no,cellular,agosto,miércoles,1.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Adultos (30-45)
36,admin,unknown,university.degree,no,yes,no,cellular,agosto,miércoles,1.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,1,0,Adultos (30-45)
55,housemaid,married,university.degree,no,no,no,cellular,agosto,miércoles,1.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Maduros (45-60)
41,technician,married,professional.course,no,no,no,cellular,agosto,miércoles,1.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Adultos (30-45)
49,blue-collar,married,basic,no,yes,no,cellular,agosto,miércoles,1.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Maduros (45-60)
39,management,married,university.degree,no,yes,no,telephone,agosto,miércoles,1.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,1,0,Adultos (30-45)
33,technician,married,professional.course,unknown,yes,no,cellular,agosto,miércoles,1.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Adultos (30-45)
30,admin,single,university.degree,no,yes,yes,cellular,agosto,miércoles,4.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Jóvenes (<30)
54,blue-collar,married,basic,unknown,yes,yes,cellular,agosto,miércoles,1.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Maduros (45-60)
29,blue-collar,single,university.degree,no,yes,no,cellular,agosto,miércoles,2.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,0,0,Jóvenes (<30)
34,technician,married,professional.course,no,no,no,cellular,agosto,miércoles,2.0,,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,1,0,Adultos (30-45)
